,label,area,centroid-0,centroid-1,axis_major_length,axis_minor_length,orientation,perimeter,intensity_mean
0,19,4083.0,234.97281410727408,370.8033308841538,152.0223357669926,39.01255789632002,0.0782226708566837,554.3229432149742,222.4241978937056
1,25,1006.0,39.806163021868784,379.3717693836978,66.88775741474356,21.08212277515052,-0.06995405793346336,182.89444430272832,224.81809145129225
2,38,615.0,30.227642276422763,337.8292682926829,37.12043539368494,24.89556452757619,-1.542707707722319,151.51576464628798,223.86666666666667
3,41,306.0,42.990196078431374,358.19607843137254,23.068536112971003,17.329858479808674,-0.9737808398903317,69.25483399593904,223.8921568627451
4,67,257.0,232.57198443579767,341.1828793774319,21.61890970973545,16.422582470664867,-1.1103815079594148,72.36143571373727,222.7626459143969
5,83,357.0,358.87114845938373,156.98039215686273,26.7863882636129,17.229354660571673,-1.0731756340374978,73.49747468305833,217.3781512605042
6,87,374.0,10.807486631016042,306.7165775401069,26.051406914241802,21.730531890783986,-1.3742243268188037,116.26702730475881,219.64438502673798
7,89,123.0,4.943089430894309,335.479674796748,15.865905246508555,10.37915290390082,1.550594170447981,44.04163056034262,220.52032520325204
8,90,86.0,10.709302325581396,363.77906976744185,11.44164101761271,10.19701239328984,-0.5214014128416106,37.698484809834994,222.74418604651163
9,92,80.0,16.6625,321.0375,12.574853406932371,8.368277110263579,0.3533497401887148,34.62741699796952,224.725
10,94,244.0,23.34426229508197,360.5081967213115,24.122200839036775,13.984503907946456,0.9670815422884451,72.32590180780451,221.05737704918033
11,100,203.0,62.87684729064039,357.30049261083747,21.212548557849445,13.409998882404699,0.5297215697999277,68.08326112068525,221.40886699507388
12,108,102.0,113.75490196078431,209.07843137254903,11.583187637126041,11.444048677372276,-0.15108451419364363,37.21320343559643,214.69607843137254
13,111,163.0,147.48466257668713,233.74846625766872,19.534344469367987,11.494226427693144,-1.0411351632033323,55.35533905932738,212.71779141104295
14,115,154.0,165.44805194805195,239.27272727272728,14.93926185151298,13.570431962804655,0.9770301518050246,48.526911934581186,207.98701298701297
15,121,114.0,206.69298245614036,343.10526315789474,16.269033243854,9.544988205678326,0.9787801884576864,45.941125496954285,220.59649122807016
16,123,153.0,220.66666666666666,333.67973856209153,18.374205151575033,12.232595624761858,1.2107659673074704,56.18376618407356,219.67320261437908
17,125,125.0,243.8,350.384,16.40360903992891,10.29107936346633,-0.6314073820523325,45.941125496954285,222.84
18,133,126.0,286.25396825396825,160.53174603174602,13.708118384558261,11.696886131780063,-0.4557181848589383,38.97056274847714,202.5873015873016
19,142,151.0,318.4635761589404,142.52980132450332,14.76507454922872,13.173203689834931,-0.8284153654670798,46.04163056034261,212.58940397350995
20,147,96.0,333.5520833333333,384.1875,13.18101514974151,9.67754808019609,0.7655028296342423,38.04163056034262,220.67708333333334
21,154,131.0,360.01526717557255,203.8091603053435,14.731926230400878,11.68161972538845,-0.43858612152922516,44.2842712474619,213.15267175572518
