,label,area,centroid-0,centroid-1,axis_major_length,axis_minor_length,orientation,perimeter,intensity_mean
0,2,1154.0,123.85441941074524,29.281629116117852,48.4284085506999,33.09090987385599,-0.06357557375063164,179.86500705120545,182.77469670710573
1,6,268.0,153.1679104477612,8.466417910447761,29.854444002275866,11.927819467863603,-0.3927337816492473,72.66904755831214,186.97014925373134
2,7,386.0,151.56735751295338,38.58031088082902,27.255410096380608,19.356834394546723,-1.3565711737473658,90.22539674441617,185.8678756476684
3,33,379.0,316.91292875989444,129.07387862796833,32.91805464381264,15.793285779806022,0.19918153940264544,93.05382386916239,190.68601583113457
4,40,98.0,141.76530612244898,55.03061224489796,11.945832351525539,10.890586662376682,-1.2229846091035272,37.45584412271571,181.51020408163265
5,42,89.0,166.0,18.40449438202247,13.454897894923244,9.579332006610109,-0.17470834181173447,38.87005768508881,178.58426966292134
6,46,88.0,167.51136363636363,61.42045454545455,12.531303781845777,9.532214839268663,0.9820179230897755,36.04163056034261,182.2159090909091
7,53,83.0,185.44578313253012,24.57831325301205,12.11946164514634,9.238995218715736,-1.1481017249832848,33.21320343559643,195.04819277108433
8,54,88.0,192.7840909090909,114.77272727272727,13.40281912280219,8.489102001071046,0.09295891592581856,35.21320343559643,184.9659090909091
9,56,124.0,195.63709677419354,28.169354838709676,15.041211849218456,11.732326368075276,1.2460387844302918,45.112698372208094,188.7983870967742
10,77,137.0,314.5036496350365,114.24817518248175,15.914877841611213,11.319238314213639,-1.3216127387305383,45.941125496954285,194.97080291970804
