,label,area,centroid-0,centroid-1,axis_major_length,axis_minor_length,orientation,perimeter,intensity_mean
0,35,185.0,216.27567567567567,316.52972972972975,18.79703643849394,13.469213211932043,-0.5982183382279952,56.526911934581186,190.21621621621622
