,label,area,centroid-0,centroid-1,axis_major_length,axis_minor_length,orientation,perimeter,intensity_mean
0,13,2064.0,253.00096899224806,332.8924418604651,67.17226531568508,44.813092787587955,-0.9062133836927115,290.4751801064719,176.46027131782947
1,39,1336.0,339.6429640718563,370.97080838323353,78.56637459373408,29.384540068614644,-0.41831763027302404,236.39191898578667,172.90269461077844
2,43,365.0,19.91780821917808,375.3808219178082,28.276702837004418,19.543688185719265,-0.47861360646004514,92.22539674441619,186.1095890410959
3,48,761.0,167.62549277266754,378.9303547963206,47.26284041887777,23.109906734395786,-0.24021180337958434,159.3380951166243,191.28777923784494
4,54,1133.0,263.8667255075022,367.9929390997352,76.63175833163744,25.702933417328286,-0.7555493016083029,268.0193359837562,175.5286849073257
5,56,298.0,282.13422818791946,381.2281879194631,31.907567654932553,12.241713969903108,-0.36767899563469136,77.01219330881975,184.69463087248323
6,61,276.0,305.9963768115942,322.2028985507246,30.257699526224016,13.60470824786396,0.27511623638415295,79.15432893255071,166.44927536231884
7,65,119.0,4.5966386554621845,380.8067226890756,17.524958418427524,8.792336472306918,-1.4386361679698556,43.21320343559643,182.3781512605042
8,68,172.0,224.36627906976744,382.9651162790698,17.416620994953437,13.43658397998107,-0.8483896251916453,53.941125496954285,180.44767441860466
9,70,122.0,230.36885245901638,362.04918032786884,16.32057729534545,9.711254769057717,-1.5071956047869774,43.45584412271571,181.1639344262295
10,72,127.0,242.13385826771653,373.0787401574803,13.730531600058795,12.496298625982877,0.12049736945453565,45.35533905932738,172.36220472440945
11,74,222.0,287.89639639639637,363.6801801801802,24.569092257101133,12.492594782281978,0.4662332045577351,70.91168824543142,182.0810810810811
12,75,236.0,288.96610169491527,308.385593220339,25.046934498439253,12.967346594006631,0.6270140990343879,68.66904755831214,168.98305084745763
13,76,98.0,298.61224489795916,357.05102040816325,11.871765095981324,11.44826884198441,-0.31997930674523983,40.87005768508881,168.5612244897959
14,78,181.0,309.353591160221,345.41988950276243,20.69044863660327,11.998665370230567,-0.3258928087454021,59.597979746446654,170.04419889502762
15,79,112.0,313.69642857142856,365.67857142857144,15.611298588127816,9.305287572153896,-0.9797064253113019,41.698484809834994,175.28571428571428
16,82,257.0,331.39299610894943,347.14396887159535,25.05802692419595,15.492457985504629,0.7438096026386228,73.49747468305833,172.1284046692607
17,84,82.0,333.2073170731707,362.6707317073171,12.931749240720622,8.364045076060508,-1.4710383014839057,33.79898987322333,169.9512195121951
18,87,243.0,363.1358024691358,384.13991769547323,26.87999499565568,12.660230210869154,-0.09873104832184217,75.84062043356595,163.9835390946502
19,88,117.0,374.3333333333333,374.4017094017094,13.263932135001895,12.03764846812366,-0.6745682059032407,43.11269837220809,165.81196581196582
